qmd_path,article_slug,public_id,pixel_url,source_line
track_gm_kl08/units/unit04_ireland-stories_exam.qmd,unit04_ireland-stories_exam,16361d552eb74b68b9e3cdb6b5f66911,https://vg09.met.vgwort.de/na/16361d552eb74b68b9e3cdb6b5f66911,28
track_gm_kl08/units/unit05_digital-friendships.qmd,unit05_digital-friendships,1650099207634f6faa65f728facd4e0b,https://vg09.met.vgwort.de/na/1650099207634f6faa65f728facd4e0b,143
track_gm_kl08/units/unit05_digital-friendships_exam.qmd,unit05_digital-friendships_exam,165f5b8cbdcc4bf98230fb5c42809967,https://vg09.met.vgwort.de/na/165f5b8cbdcc4bf98230fb5c42809967,28
track_gm_kl08/units/unit06_opinion-writing.qmd,unit06_opinion-writing,1661433fbe6b4ee2b40db82b846ab1e1,https://vg09.met.vgwort.de/na/1661433fbe6b4ee2b40db82b846ab1e1,141
track_gm_kl08/units/unit06_opinion-writing_exam.qmd,unit06_opinion-writing_exam,1670ff1f5d1b4f75adb56074d7f7bd4f,https://vg09.met.vgwort.de/na/1670ff1f5d1b4f75adb56074d7f7bd4f,28
track_gm_kl08/units/unit07_teen-magazine-mediation.qmd,unit07_teen-magazine-mediation,16810d3e7d7f421b8467d58d3d49424c,https://vg09.met.vgwort.de/na/16810d3e7d7f421b8467d58d3d49424c,143
track_gm_kl08/units/unit07_teen-magazine-mediation_exam.qmd,unit07_teen-magazine-mediation_exam,168e91bb9fbc41e3b725b20673888b67,https://vg09.met.vgwort.de/na/168e91bb9fbc41e3b725b20673888b67,28
track_gm_kl08/units/unit08_music-and-belonging.qmd,unit08_music-and-belonging,1694f91be23241df85abab2aeea4641f,https://vg09.met.vgwort.de/na/1694f91be23241df85abab2aeea4641f,136
track_gm_kl08/units/unit08_music-and-belonging_exam.qmd,unit08_music-and-belonging_exam,16b7cb3b2704450abba47b1ff116aef9,https://vg09.met.vgwort.de/na/16b7cb3b2704450abba47b1ff116aef9,28
track_gm_kl08/units/unit09_rural-and-urban.qmd,unit09_rural-and-urban,16d62e8c7d9a401d98ef6cff3a864d6d,https://vg09.met.vgwort.de/na/16d62e8c7d9a401d98ef6cff3a864d6d,143
track_gm_kl08/units/unit09_rural-and-urban_exam.qmd,unit09_rural-and-urban_exam,16ed7122eecf43ecbe0894064f67bb5d,https://vg09.met.vgwort.de/na/16ed7122eecf43ecbe0894064f67bb5d,28
track_gm_kl08/units/unit10_a-novella-in-class.qmd,unit10_a-novella-in-class,170fb20257bd4d5f81769f9f5aa43c91,https://vg09.met.vgwort.de/na/170fb20257bd4d5f81769f9f5aa43c91,142
track_gm_kl08/units/unit10_a-novella-in-class_exam.qmd,unit10_a-novella-in-class_exam,171da244f7ba4a6a8d8c44bbc7ed8bf9,https://vg09.met.vgwort.de/na/171da244f7ba4a6a8d8c44bbc7ed8bf9,28
track_gm_kl08/units/unit11_public-speaking.qmd,unit11_public-speaking,176bd822277f48809f66f3cd7f6095b3,https://vg09.met.vgwort.de/na/176bd822277f48809f66f3cd7f6095b3,135
track_gm_kl08/units/unit11_public-speaking_exam.qmd,unit11_public-speaking_exam,1776e5ab73df42d98712170c9aebd4c8,https://vg09.met.vgwort.de/na/1776e5ab73df42d98712170c9aebd4c8,28
track_gm_kl08/units/unit12_school-magazine-issue.qmd,unit12_school-magazine-issue,1795a935bd404cb08efa32b550efac53,https://vg09.met.vgwort.de/na/1795a935bd404cb08efa32b550efac53,143
track_gm_kl08/units/unit12_school-magazine-issue_exam.qmd,unit12_school-magazine-issue_exam,17965e262c9c487db1a228f6bd43b51c,https://vg09.met.vgwort.de/na/17965e262c9c487db1a228f6bd43b51c,28
track_gm_kl09/index.qmd,index,17a7d36f3cfb4effacf605e8acf14ec7,https://vg09.met.vgwort.de/na/17a7d36f3cfb4effacf605e8acf14ec7,133
track_gm_kl09/schedule.qmd,schedule,17bf14bd12d7452b8e7b5d596fa71dfd,https://vg09.met.vgwort.de/na/17bf14bd12d7452b8e7b5d596fa71dfd,30
track_gm_kl09/units/unit01_future-careers.qmd,unit01_future-careers,17d93f684f104ea7b4eb0c0ca57f98b2,https://vg09.met.vgwort.de/na/17d93f684f104ea7b4eb0c0ca57f98b2,138
track_gm_kl09/units/unit01_future-careers_exam.qmd,unit01_future-careers_exam,17daaa4cab374d30bf257938fb8127ae,https://vg09.met.vgwort.de/na/17daaa4cab374d30bf257938fb8127ae,28
track_gm_kl09/units/unit02_money-and-choices.qmd,unit02_money-and-choices,17ed40abe50e4c35a3418627de2f08dc,https://vg09.met.vgwort.de/na/17ed40abe50e4c35a3418627de2f08dc,135
track_gm_kl09/units/unit02_money-and-choices_exam.qmd,unit02_money-and-choices_exam,17f7a85c2fcb45f3a746b1f356618e1d,https://vg09.met.vgwort.de/na/17f7a85c2fcb45f3a746b1f356618e1d,28
track_gm_kl09/units/unit03_the-environment-locally.qmd,unit03_the-environment-locally,17ff33f6088b4f5dac7ef2d055353444,https://vg09.met.vgwort.de/na/17ff33f6088b4f5dac7ef2d055353444,138
track_gm_kl09/units/unit03_the-environment-locally_exam.qmd,unit03_the-environment-locally_exam,18015cf5eb714b05b1a895e0e8128d72,https://vg09.met.vgwort.de/na/18015cf5eb714b05b1a895e0e8128d72,28
track_gm_kl09/units/unit04_canada-perspectives.qmd,unit04_canada-perspectives,181dce816aa24743beddc6421f9911af,https://vg09.met.vgwort.de/na/181dce816aa24743beddc6421f9911af,138
track_gm_kl09/units/unit04_canada-perspectives_exam.qmd,unit04_canada-perspectives_exam,1822721788f0473a93b4dae473c93991,https://vg09.met.vgwort.de/na/1822721788f0473a93b4dae473c93991,28
track_gm_kl09/units/unit05_media-literacy.qmd,unit05_media-literacy,182568f165f2421dabfcb65d09c899d3,https://vg09.met.vgwort.de/na/182568f165f2421dabfcb65d09c899d3,140
track_gm_kl09/units/unit05_media-literacy_exam.qmd,unit05_media-literacy_exam,18580d1d92c74abe883a9b7a1f7ceb5f,https://vg09.met.vgwort.de/na/18580d1d92c74abe883a9b7a1f7ceb5f,28
track_gm_kl09/units/unit06_interview-and-portrait.qmd,unit06_interview-and-portrait,186711add5624c48ac396af55cb07328,https://vg09.met.vgwort.de/na/186711add5624c48ac396af55cb07328,144
track_gm_kl09/units/unit06_interview-and-portrait_exam.qmd,unit06_interview-and-portrait_exam,186a738e37df44519adae4e5160641d0,https://vg09.met.vgwort.de/na/186a738e37df44519adae4e5160641d0,28
track_gm_kl09/units/unit07_mediation-news-article.qmd,unit07_mediation-news-article,18849158a47e43fc8aca2535582ba473,https://vg09.met.vgwort.de/na/18849158a47e43fc8aca2535582ba473,140
track_gm_kl09/units/unit07_mediation-news-article_exam.qmd,unit07_mediation-news-article_exam,1886158c7a574268b52ec97966cb3350,https://vg09.met.vgwort.de/na/1886158c7a574268b52ec97966cb3350,28
track_gm_kl09/units/unit08_inequality-and-voice.qmd,unit08_inequality-and-voice,18b5798b50ff4c3ba5aa3da84692f756,https://vg09.met.vgwort.de/na/18b5798b50ff4c3ba5aa3da84692f756,140
track_gm_kl09/units/unit08_inequality-and-voice_exam.qmd,unit08_inequality-and-voice_exam,190c39045a5c4324b67345ed8709320b,https://vg09.met.vgwort.de/na/190c39045a5c4324b67345ed8709320b,28
track_gm_kl09/units/unit09_short-fiction.qmd,unit09_short-fiction,19155690d79e43409189a6465a406e45,https://vg09.met.vgwort.de/na/19155690d79e43409189a6465a406e45,138
track_gm_kl09/units/unit09_short-fiction_exam.qmd,unit09_short-fiction_exam,19207084f492498bb852983b0542ad95,https://vg09.met.vgwort.de/na/19207084f492498bb852983b0542ad95,28
track_gm_kl09/units/unit10_application-letter.qmd,unit10_application-letter,192560fbf95c41e4836e114c1f25d549,https://vg09.met.vgwort.de/na/192560fbf95c41e4836e114c1f25d549,149
track_gm_kl09/units/unit10_application-letter_exam.qmd,unit10_application-letter_exam,192a7b127b704877ad13c9341a503908,https://vg09.met.vgwort.de/na/192a7b127b704877ad13c9341a503908,28
track_gm_kl09/units/unit11_debate-and-discussion.qmd,unit11_debate-and-discussion,19377004d8bc449f9283c2b381966f0a,https://vg09.met.vgwort.de/na/19377004d8bc449f9283c2b381966f0a,137
track_gm_kl09/units/unit11_debate-and-discussion_exam.qmd,unit11_debate-and-discussion_exam,194932ebd3c641a2a8f81f732b1f529e,https://vg09.met.vgwort.de/na/194932ebd3c641a2a8f81f732b1f529e,28
track_gm_kl09/units/unit12_year-review-portfolio.qmd,unit12_year-review-portfolio,194a76445de544a79a950a61107db84f,https://vg09.met.vgwort.de/na/194a76445de544a79a950a61107db84f,134
track_gm_kl09/units/unit12_year-review-portfolio_exam.qmd,unit12_year-review-portfolio_exam,195145596f124e9395687152f2279f8e,https://vg09.met.vgwort.de/na/195145596f124e9395687152f2279f8e,28
track_gm_kl10/index.qmd,index,1952725598d84ee09878d25ca51f1701,https://vg09.met.vgwort.de/na/1952725598d84ee09878d25ca51f1701,133
track_gm_kl10/schedule.qmd,schedule,195f5e649de24016a75dd8190c69233f,https://vg09.met.vgwort.de/na/195f5e649de24016a75dd8190c69233f,30
track_gm_kl10/units/unit01_transition-after-grade-10.qmd,unit01_transition-after-grade-10,196c59c8b51d4ea2a0d640d363c4bfd7,https://vg09.met.vgwort.de/na/196c59c8b51d4ea2a0d640d363c4bfd7,143
track_gm_kl10/units/unit01_transition-after-grade-10_exam.qmd,unit01_transition-after-grade-10_exam,19a64f6fa204402dbbbd314a01c2e20b,https://vg09.met.vgwort.de/na/19a64f6fa204402dbbbd314a01c2e20b,28
track_gm_kl10/units/unit02_the-world-of-work.qmd,unit02_the-world-of-work,19c3eb82c69243c2808cdf051aa47cf6,https://vg09.met.vgwort.de/na/19c3eb82c69243c2808cdf051aa47cf6,150
track_gm_kl10/units/unit02_the-world-of-work_exam.qmd,unit02_the-world-of-work_exam,19e214cabbab44c380031ea32b59feb3,https://vg09.met.vgwort.de/na/19e214cabbab44c380031ea32b59feb3,28
track_gm_kl10/units/unit03_digital-lives-at-work.qmd,unit03_digital-lives-at-work,19e4c1b5aab8444c9c1ffea2644da60e,https://vg09.met.vgwort.de/na/19e4c1b5aab8444c9c1ffea2644da60e,148
track_gm_kl10/units/unit03_digital-lives-at-work_exam.qmd,unit03_digital-lives-at-work_exam,19e7691f9603421c8e9a19529ac3a30e,https://vg09.met.vgwort.de/na/19e7691f9603421c8e9a19529ac3a30e,28
track_gm_kl10/units/unit04_australia-now.qmd,unit04_australia-now,19fc922efbdc4d888af1c32c46d3ba38,https://vg09.met.vgwort.de/na/19fc922efbdc4d888af1c32c46d3ba38,138
track_gm_kl10/units/unit04_australia-now_exam.qmd,unit04_australia-now_exam,1a099b12f07f4c769f15174c253ed70c,https://vg09.met.vgwort.de/na/1a099b12f07f4c769f15174c253ed70c,28
track_gm_kl10/units/unit05_media-and-truth.qmd,unit05_media-and-truth,1a0a827f69274f96a6e492ab19f5a623,https://vg09.met.vgwort.de/na/1a0a827f69274f96a6e492ab19f5a623,141
track_gm_kl10/units/unit05_media-and-truth_exam.qmd,unit05_media-and-truth_exam,1a27ab95f1554a1fba77187583c108e6,https://vg09.met.vgwort.de/na/1a27ab95f1554a1fba77187583c108e6,28
track_gm_kl10/units/unit06_contemporary-short-fiction.qmd,unit06_contemporary-short-fiction,1a3412de96d7419b90426dda55d9f9dd,https://vg09.met.vgwort.de/na/1a3412de96d7419b90426dda55d9f9dd,142
track_gm_kl10/units/unit06_contemporary-short-fiction_exam.qmd,unit06_contemporary-short-fiction_exam,1a4ef501a9b241f79940dad338942bac,https://vg09.met.vgwort.de/na/1a4ef501a9b241f79940dad338942bac,28
track_gm_kl10/units/unit07_mediation-workplace-text.qmd,unit07_mediation-workplace-text,1a51996ad7d1435aa4d74c0211457b89,https://vg09.met.vgwort.de/na/1a51996ad7d1435aa4d74c0211457b89,141
track_gm_kl10/units/unit07_mediation-workplace-text_exam.qmd,unit07_mediation-workplace-text_exam,1a6d704f52414617b56dd2ed117fae1c,https://vg09.met.vgwort.de/na/1a6d704f52414617b56dd2ed117fae1c,28
track_gm_kl10/units/unit08_civic-english.qmd,unit08_civic-english,1aa80acc2c8044028fa5ad96c3fa356b,https://vg09.met.vgwort.de/na/1aa80acc2c8044028fa5ad96c3fa356b,143
track_gm_kl10/units/unit08_civic-english_exam.qmd,unit08_civic-english_exam,1ab6e666fb58488c8699efa06831a3b2,https://vg09.met.vgwort.de/na/1ab6e666fb58488c8699efa06831a3b2,28
track_gm_kl10/units/unit09_youth-and-the-future.qmd,unit09_youth-and-the-future,1ab7907c31a04ac3831ea08405ab7b80,https://vg09.met.vgwort.de/na/1ab7907c31a04ac3831ea08405ab7b80,142
track_gm_kl10/units/unit09_youth-and-the-future_exam.qmd,unit09_youth-and-the-future_exam,1ac4df2941bb479a93b56de6391bd2cf,https://vg09.met.vgwort.de/na/1ac4df2941bb479a93b56de6391bd2cf,28
track_gm_kl10/units/unit10_project-and-presentation.qmd,unit10_project-and-presentation,1acfb594f2a64162a3f5b2527f6e3796,https://vg09.met.vgwort.de/na/1acfb594f2a64162a3f5b2527f6e3796,145
track_gm_kl10/units/unit10_project-and-presentation_exam.qmd,unit10_project-and-presentation_exam,1ad77300520148b7acc15b0177fdf946,https://vg09.met.vgwort.de/na/1ad77300520148b7acc15b0177fdf946,28
track_gm_kl10/units/unit11_a-short-novel.qmd,unit11_a-short-novel,1ade3c36560345c2bcddce27ff528c3a,https://vg09.met.vgwort.de/na/1ade3c36560345c2bcddce27ff528c3a,143
track_gm_kl10/units/unit11_a-short-novel_exam.qmd,unit11_a-short-novel_exam,1aeb8e7c667e4cd3a98a353745124900,https://vg09.met.vgwort.de/na/1aeb8e7c667e4cd3a98a353745124900,28
track_gm_kl10/units/unit12_year-review-graduation.qmd,unit12_year-review-graduation,1aed751f3258460abc5ff31a6411c710,https://vg09.met.vgwort.de/na/1aed751f3258460abc5ff31a6411c710,136
track_gm_kl10/units/unit12_year-review-graduation_exam.qmd,unit12_year-review-graduation_exam,1b0a82d2104f4bcc8c310d4a7a0bd306,https://vg09.met.vgwort.de/na/1b0a82d2104f4bcc8c310d4a7a0bd306,28
